"Time","Potential"
17.280,0.151
17.282,0.151
17.284,0.154
17.286,0.151
17.288,0.154
17.290,0.154
17.292,0.161
17.294,0.145
17.296,0.154
17.298,0.151
17.300,0.161
17.302,0.161
17.304,0.151
17.306,0.148
17.308,0.161
17.310,0.154
17.312,0.151
17.314,0.158
17.316,0.154
17.318,0.161
17.320,0.151
17.322,0.151
17.324,0.151
17.326,0.148
17.328,0.148
17.330,0.145
17.332,0.154
17.334,0.145
17.336,0.142
17.338,0.148
17.340,0.148
17.342,0.151
17.344,0.151
17.346,0.151
17.348,0.148
17.350,0.145
17.352,0.142
17.354,0.142
17.356,0.142
17.358,0.145
17.360,0.148
17.362,0.142
17.364,0.139
17.366,0.142
17.368,0.142
17.370,0.142
17.372,0.142
17.374,0.145
17.376,0.139
17.378,0.133
17.380,0.142
17.382,0.145
17.384,0.145
17.386,0.145
17.388,0.145
17.390,0.142
17.392,0.139
17.394,0.139
17.396,0.139
17.398,0.142
17.400,0.145
17.402,0.136
17.404,0.142
17.406,0.139
17.408,0.130
17.410,0.139
17.412,0.142
17.414,0.145
17.416,0.145
17.418,0.139
17.420,0.142
17.422,0.142
17.424,0.145
17.426,0.145
17.428,0.145
17.430,0.142
17.432,0.145
17.434,0.142
17.436,0.139
17.438,0.139
17.440,0.145
17.442,0.142
17.444,0.136
17.446,0.139
17.448,0.142
17.450,0.139
17.452,0.142
17.454,0.145
17.456,0.148
17.458,0.148
17.460,0.139
17.462,0.142
17.464,0.148
17.466,0.145
17.468,0.145
17.470,0.148
17.472,0.154
17.474,0.145
17.476,0.151
17.478,0.145
17.480,0.151
17.482,0.154
17.484,0.148
17.486,0.154
17.488,0.161
17.490,0.161
17.492,0.151
17.494,0.151
17.496,0.154
17.498,0.154
17.500,0.148
17.502,0.148
17.504,0.145
17.506,0.142
17.508,0.142
17.510,0.142
17.512,0.145
17.514,0.142
17.516,0.133
17.518,0.142
17.520,0.142
17.522,0.145
17.524,0.145
17.526,0.145
17.528,0.145
17.530,0.145
17.532,0.136
17.534,0.142
17.536,0.142
17.538,0.151
17.540,0.154
17.542,0.145
17.544,0.145
17.546,0.145
17.548,0.145
17.550,0.145
17.552,0.151
17.554,0.151
17.556,0.142
17.558,0.139
17.560,0.142
17.562,0.145
17.564,0.145
17.566,0.145
17.568,0.142
17.570,0.142
17.572,0.142
17.574,0.136
17.576,0.136
17.578,0.136
17.580,0.142
17.582,0.139
17.584,0.136
17.586,0.133
17.588,0.133
17.590,0.133
17.592,0.139
17.594,0.142
17.596,0.145
17.598,0.142
17.600,0.130
17.602,0.136
17.604,0.139
17.606,0.139
17.608,0.133
17.610,0.136
17.612,0.139
17.614,0.130
17.616,0.133
17.618,0.130
17.620,0.139
17.622,0.142
17.624,0.130
17.626,0.133
17.628,0.142
17.630,0.133
17.632,0.139
17.634,0.142
17.636,0.142
17.638,0.142
17.640,0.139
17.642,0.139
17.644,0.139
17.646,0.139
17.648,0.136
17.650,0.139
17.652,0.145
17.654,0.139
17.656,0.136
17.658,0.136
17.660,0.139
17.662,0.142
17.664,0.142
17.666,0.142
17.668,0.142
17.670,0.142
17.672,0.136
17.674,0.136
17.676,0.139
17.678,0.136
17.680,0.139
17.682,0.136
17.684,0.130
17.686,0.130
17.688,0.130
17.690,0.130
17.692,0.136
17.694,0.139
17.696,0.127
17.698,0.133
17.700,0.130
17.702,0.139
17.704,0.139
17.706,0.139
17.708,0.136
17.710,0.139
17.712,0.130
17.714,0.130
17.716,0.133
17.718,0.139
17.720,0.139
17.722,0.130
17.724,0.133
17.726,0.136
17.728,0.130
17.730,0.136
17.732,0.136
17.734,0.139
17.736,0.136
17.738,0.130
17.740,0.136
17.742,0.139
17.744,0.139
17.746,0.139
17.748,0.136
17.750,0.139
17.752,0.136
17.754,0.133
17.756,0.130
17.758,0.133
17.760,0.139
17.762,0.130
17.764,0.130
17.766,0.121
17.768,0.127
17.770,0.127
17.772,0.130
17.774,0.136
17.776,0.136
17.778,0.136
17.780,0.127
17.782,0.130
17.784,0.133
17.786,0.133
17.788,0.130
17.790,0.130
17.792,0.136
17.794,0.121
17.796,0.127
17.798,0.124
17.800,0.130
17.802,0.136
17.804,0.127
17.806,0.121
17.808,0.130
17.810,0.130
17.812,0.127
17.814,0.130
17.816,0.130
17.818,0.130
17.820,0.121
17.822,0.121
17.824,0.124
17.826,0.121
17.828,0.118
17.830,0.121
17.832,0.127
17.834,0.121
17.836,0.118
17.838,0.127
17.840,0.127
17.842,0.130
17.844,0.136
17.846,0.133
17.848,0.133
17.850,0.130
17.852,0.121
17.854,0.127
17.856,0.130
17.858,0.130
17.860,0.133
17.862,0.130
17.864,0.124
17.866,0.124
17.868,0.127
17.870,0.127
17.872,0.130
17.874,0.133
17.876,0.127
17.878,0.121
17.880,0.127
17.882,0.130
17.884,0.130
17.886,0.130
17.888,0.127
17.890,0.127
17.892,0.118
17.894,0.118
17.896,0.115
17.898,0.118
17.900,0.121
17.902,0.109
17.904,0.115
17.906,0.115
17.908,0.109
17.910,0.106
17.912,0.112
17.914,0.115
17.916,0.115
17.918,0.112
17.920,0.112
17.922,0.112
17.924,0.115
17.926,0.115
17.928,0.115
17.930,0.115
17.932,0.118
17.934,0.115
17.936,0.115
17.938,0.115
17.940,0.118
17.942,0.118
17.944,0.106
17.946,0.106
17.948,0.115
17.950,0.115
17.952,0.118
17.954,0.121
17.956,0.121
17.958,0.127
17.960,0.121
17.962,0.118
17.964,0.127
17.966,0.121
17.968,0.121
17.970,0.118
17.972,0.127
17.974,0.115
17.976,0.118
17.978,0.118
17.980,0.124
17.982,0.130
17.984,0.118
17.986,0.118
17.988,0.130
17.990,0.130
17.992,0.121
17.994,0.118
17.996,0.121
17.998,0.124
18.000,0.124
18.002,0.121
18.004,0.118
18.006,0.115
18.008,0.115
18.010,0.118
18.012,0.124
18.014,0.121
18.016,0.112
18.018,0.118
18.020,0.118
18.022,0.127
18.024,0.124
18.026,0.124
18.028,0.121
18.030,0.124
18.032,0.115
18.034,0.115
18.036,0.118
18.038,0.118
18.040,0.121
18.042,0.112
18.044,0.112
18.046,0.112
18.048,0.115
18.050,0.115
18.052,0.115
18.054,0.115
18.056,0.112
18.058,0.103
18.060,0.112
18.062,0.115
18.064,0.115
18.066,0.115
18.068,0.115
18.070,0.115
18.072,0.115
18.074,0.112
18.076,0.106
18.078,0.112
18.080,0.112
18.082,0.103
18.084,0.106
18.086,0.103
18.088,0.100
18.090,0.103
18.092,0.103
18.094,0.109
18.096,0.112
18.098,0.106
18.100,0.100
18.102,0.103
18.104,0.109
18.106,0.109
18.108,0.106
18.110,0.103
18.112,0.112
18.114,0.097
18.116,0.100
18.118,0.103
18.120,0.106
18.122,0.109
18.124,0.103
18.126,0.103
18.128,0.106
18.130,0.112
18.132,0.106
18.134,0.106
18.136,0.106
18.138,0.109
18.140,0.106
18.142,0.103
18.144,0.103
18.146,0.103
18.148,0.103
18.150,0.103
18.152,0.112
18.154,0.106
18.156,0.097
18.158,0.106
18.160,0.106
18.162,0.112
18.164,0.115
18.166,0.112
18.168,0.112
18.170,0.112
18.172,0.103
18.174,0.106
18.176,0.109
18.178,0.112
18.180,0.112
18.182,0.106
18.184,0.103
18.186,0.103
18.188,0.106
18.190,0.106
18.192,0.109
18.194,0.112
18.196,0.103
18.198,0.097
18.200,0.106
18.202,0.115
18.204,0.112
18.206,0.115
18.208,0.112
18.210,0.115
18.212,0.112
18.214,0.109
18.216,0.106
18.218,0.109
18.220,0.112
18.222,0.109
18.224,0.109
18.226,0.109
18.228,0.103
18.230,0.103
18.232,0.106
18.234,0.112
18.236,0.112
18.238,0.103
18.240,0.103
18.242,0.106
18.244,0.112
18.246,0.112
18.248,0.112
18.250,0.109
18.252,0.112
18.254,0.103
18.256,0.103
18.258,0.103
18.260,0.109
18.262,0.112
18.264,0.100
18.266,0.091
18.268,0.103
18.270,0.103
18.272,0.106
18.274,0.109
18.276,0.106
18.278,0.106
18.280,0.103
18.282,0.103
18.284,0.103
18.286,0.103
18.288,0.103
18.290,0.103
18.292,0.109
18.294,0.103
18.296,0.103
18.298,0.103
18.300,0.103
18.302,0.106
18.304,0.106
18.306,0.100
18.308,0.109
18.310,0.106
18.312,0.094
18.314,0.103
18.316,0.103
18.318,0.106
18.320,0.106
18.322,0.103
18.324,0.097
18.326,0.097
18.328,0.094
18.330,0.097
18.332,0.103
18.334,0.103
18.336,0.091
18.338,0.094
18.340,0.094
18.342,0.103
18.344,0.103
18.346,0.103
18.348,0.103
18.350,0.103
18.352,0.094
18.354,0.094
18.356,0.097
18.358,0.103
18.360,0.100
18.362,0.088
18.364,0.094
18.366,0.094
18.368,0.094
18.370,0.091
18.372,0.094
18.374,0.100
18.376,0.097
18.378,0.091
18.380,0.094
18.382,0.097
18.384,0.100
18.386,0.100
18.388,0.097
18.390,0.097
18.392,0.100
18.394,0.094
18.396,0.091
18.398,0.094
18.400,0.100
18.402,0.094
18.404,0.091
18.406,0.088
18.408,0.091
18.410,0.091
18.412,0.097
18.414,0.097
18.416,0.103
18.418,0.103
18.420,0.091
18.422,0.097
18.424,0.103
18.426,0.103
18.428,0.100
18.430,0.100
18.432,0.103
18.434,0.091
18.436,0.097
18.438,0.100
18.440,0.103
18.442,0.109
18.444,0.103
18.446,0.100
18.448,0.106
18.450,0.112
18.452,0.103
18.454,0.103
18.456,0.106
18.458,0.106
18.460,0.106
18.462,0.103
18.464,0.103
18.466,0.103
18.468,0.100
18.470,0.103
18.472,0.106
18.474,0.106
18.476,0.097
18.478,0.103
18.480,0.100
18.482,0.106
18.484,0.106
18.486,0.106
18.488,0.106
18.490,0.106
18.492,0.103
18.494,0.097
18.496,0.103
18.498,0.103
18.500,0.106
18.502,0.097
18.504,0.097
18.506,0.094
18.508,0.097
18.510,0.097
18.512,0.103
18.514,0.106
18.516,0.097
18.518,0.091
18.520,0.103
18.522,0.103
18.524,0.106
18.526,0.103
18.528,0.103
18.530,0.103
18.532,0.106
18.534,0.100
18.536,0.097
18.538,0.103
18.540,0.103
18.542,0.097
18.544,0.103
18.546,0.100
18.548,0.091
18.550,0.091
18.552,0.097
18.554,0.103
18.556,0.103
18.558,0.094
18.560,0.091
18.562,0.097
18.564,0.100
18.566,0.103
18.568,0.097
18.570,0.100
18.572,0.103
18.574,0.091
18.576,0.097
18.578,0.097
18.580,0.103
18.582,0.103
18.584,0.091
18.586,0.091
18.588,0.094
18.590,0.097
18.592,0.103
18.594,0.100
18.596,0.103
18.598,0.103
18.600,0.097
18.602,0.100
18.604,0.103
18.606,0.103
18.608,0.097
18.610,0.097
18.612,0.103
18.614,0.097
18.616,0.094
18.618,0.097
18.620,0.097
18.622,0.103
18.624,0.106
18.626,0.100
18.628,0.103
18.630,0.106
18.632,0.091
18.634,0.097
18.636,0.103
18.638,0.103
18.640,0.103
18.642,0.097
18.644,0.097
18.646,0.097
18.648,0.097
18.650,0.103
18.652,0.103
18.654,0.106
18.656,0.097
18.658,0.091
18.660,0.103
18.662,0.106
18.664,0.106
18.666,0.106
18.668,0.106
18.670,0.103
18.672,0.103
18.674,0.097
18.676,0.097
18.678,0.103
18.680,0.103
18.682,0.097
18.684,0.097
18.686,0.097
18.688,0.094
18.690,0.088
18.692,0.097
18.694,0.100
18.696,0.100
18.698,0.094
18.700,0.091
18.702,0.094
18.704,0.100
18.706,0.100
18.708,0.097
18.710,0.097
18.712,0.097
18.714,0.091
18.716,0.091
18.718,0.091
18.720,0.097
18.722,0.100
18.724,0.088
18.726,0.085
18.728,0.091
18.730,0.094
18.732,0.094
18.734,0.097
18.736,0.097
18.738,0.100
18.740,0.094
18.742,0.097
18.744,0.097
18.746,0.100
18.748,0.094
18.750,0.097
18.752,0.100
18.754,0.097
18.756,0.097
18.758,0.091
18.760,0.094
18.762,0.103
18.764,0.094
18.766,0.094
18.768,0.103
18.770,0.103
18.772,0.091
18.774,0.094
18.776,0.094
18.778,0.097
18.780,0.097
18.782,0.091
18.784,0.091
18.786,0.091
18.788,0.088
18.790,0.091
18.792,0.091
18.794,0.094
18.796,0.082
18.798,0.088
18.800,0.088
18.802,0.091
18.804,0.091
18.806,0.091
18.808,0.091
18.810,0.091
18.812,0.082
18.814,0.082
18.816,0.082
18.818,0.088
18.820,0.091
18.822,0.079
18.824,0.082
18.826,0.082
18.828,0.082
18.830,0.085
18.832,0.082
18.834,0.088
18.836,0.082
18.838,0.085
18.840,0.091
18.842,0.091
18.844,0.091
18.846,0.091
18.848,0.091
18.850,0.094
18.852,0.091
18.854,0.091
18.856,0.085
18.858,0.088
18.860,0.094
18.862,0.094
18.864,0.088
18.866,0.088
18.868,0.082
18.870,0.085
18.872,0.088
18.874,0.091
18.876,0.094
18.878,0.094
18.880,0.085
18.882,0.088
18.884,0.091
18.886,0.091
18.888,0.091
18.890,0.088
18.892,0.091
18.894,0.079
18.896,0.082
18.898,0.082
18.900,0.088
18.902,0.091
18.904,0.082
18.906,0.079
18.908,0.079
18.910,0.088
18.912,0.082
18.914,0.082
18.916,0.088
18.918,0.088
18.920,0.082
18.922,0.082
18.924,0.082
18.926,0.082
18.928,0.079
18.930,0.079
18.932,0.085
18.934,0.082
18.936,0.079
18.938,0.082
18.940,0.082
18.942,0.088
18.944,0.088
18.946,0.082
18.948,0.088
18.950,0.088
18.952,0.082
18.954,0.079
18.956,0.085
18.958,0.085
18.960,0.091
18.962,0.082
18.964,0.082
18.966,0.082
18.968,0.082
18.970,0.082
18.972,0.082
18.974,0.091
18.976,0.082
18.978,0.076
18.980,0.082
18.982,0.088
18.984,0.091
18.986,0.091
18.988,0.088
18.990,0.088
18.992,0.088
18.994,0.082
18.996,0.082
18.998,0.088
19.000,0.088
19.002,0.082
19.004,0.082
19.006,0.082
19.008,0.082
19.010,0.076
19.012,0.082
19.014,0.088
19.016,0.088
19.018,0.079
19.020,0.079
19.022,0.082
19.024,0.082
19.026,0.085
19.028,0.082
19.030,0.082
19.032,0.085
19.034,0.076
19.036,0.079
19.038,0.079
19.040,0.082
19.042,0.082
19.044,0.070
19.046,0.073
19.048,0.073
19.050,0.079
19.052,0.079
19.054,0.082
19.056,0.082
19.058,0.088
19.060,0.079
19.062,0.079
19.064,0.082
19.066,0.085
19.068,0.082
19.070,0.082
19.072,0.085
19.074,0.079
19.076,0.082
19.078,0.079
19.080,0.082
19.082,0.088
19.084,0.079
19.086,0.079
19.088,0.082
19.090,0.088
19.092,0.073
19.094,0.082
19.096,0.082
19.098,0.082
19.100,0.088
19.102,0.085
19.104,0.079
19.106,0.079
19.108,0.079
19.110,0.076
19.112,0.082
19.114,0.085
19.116,0.067
19.118,0.079
19.120,0.076
19.122,0.085
19.124,0.085
19.126,0.085
19.128,0.082
19.130,0.082
19.132,0.073
19.134,0.073
19.136,0.079
19.138,0.079
19.140,0.082
19.142,0.067
19.144,0.073
19.146,0.073
19.148,0.070
19.150,0.073
19.152,0.073
19.154,0.079
19.156,0.070
19.158,0.067
19.160,0.076
19.162,0.079
19.164,0.079
19.166,0.082
19.168,0.079
19.170,0.076
19.172,0.079
19.174,0.073
19.176,0.070
19.178,0.073
19.180,0.079
19.182,0.070
19.184,0.073
19.186,0.073
19.188,0.067
19.190,0.067
19.192,0.073
19.194,0.076
19.196,0.079
19.198,0.082
19.200,0.067
19.202,0.073
19.204,0.079
19.206,0.079
19.208,0.076
19.210,0.073
19.212,0.079
19.214,0.067
19.216,0.070
19.218,0.070
19.220,0.073
19.222,0.079
19.224,0.073
19.226,0.064
19.228,0.067
19.230,0.076
19.232,0.070
19.234,0.073
19.236,0.073
19.238,0.076
19.240,0.070
19.242,0.070
19.244,0.073
19.246,0.073
19.248,0.070
19.250,0.070
19.252,0.076
19.254,0.073
19.256,0.064
19.258,0.070
19.260,0.070
19.262,0.073
19.264,0.076
19.266,0.070
19.268,0.073
19.270,0.073
19.272,0.073
19.274,0.070
19.276,0.070
19.278,0.073
19.280,0.073
19.282,0.064
19.284,0.070
19.286,0.067
19.288,0.067
19.290,0.070
19.292,0.070
19.294,0.076
19.296,0.067
19.298,0.060
19.300,0.070
19.302,0.070
19.304,0.076
19.306,0.073
19.308,0.073
19.310,0.070
19.312,0.076
19.314,0.070
19.316,0.067
19.318,0.073
19.320,0.073
19.322,0.067
19.324,0.070
19.326,0.070
19.328,0.070
19.330,0.060
19.332,0.070
19.334,0.073
19.336,0.073
19.338,0.064
19.340,0.064
19.342,0.070
19.344,0.073
19.346,0.073
19.348,0.070
19.350,0.070
19.352,0.070
19.354,0.060
19.356,0.064
19.358,0.067
19.360,0.070
19.362,0.073
19.364,0.060
19.366,0.054
19.368,0.067
19.370,0.060
19.372,0.067
19.374,0.070
19.376,0.070
19.378,0.070
19.380,0.070
19.382,0.067
19.384,0.070
19.386,0.070
19.388,0.064
19.390,0.064
19.392,0.070
19.394,0.070
19.396,0.064
19.398,0.067
19.400,0.064
19.402,0.070
19.404,0.070
19.406,0.057
19.408,0.070
19.410,0.070
19.412,0.067
19.414,0.064
19.416,0.070
19.418,0.070
19.420,0.073
19.422,0.064
19.424,0.064
19.426,0.067
19.428,0.060
19.430,0.064
19.432,0.067
19.434,0.070
19.436,0.064
19.438,0.057
19.440,0.070
19.442,0.070
19.444,0.073
19.446,0.070
19.448,0.070
19.450,0.070
19.452,0.070
19.454,0.064
19.456,0.064
19.458,0.067
19.460,0.070
19.462,0.067
19.464,0.067
19.466,0.060
19.468,0.067
19.470,0.057
19.472,0.064
19.474,0.070
19.476,0.070
19.478,0.060
19.480,0.057
19.482,0.064
19.484,0.070
19.486,0.067
19.488,0.070
19.490,0.067
19.492,0.070
19.494,0.054
19.496,0.064
19.498,0.064
19.500,0.067
19.502,0.070
19.504,0.054
19.506,0.054
19.508,0.060
19.510,0.057
19.512,0.060
19.514,0.064
19.516,0.070
19.518,0.070
19.520,0.057
19.522,0.064
19.524,0.064
19.526,0.064
19.528,0.064
19.530,0.060
19.532,0.067
19.534,0.057
19.536,0.060
19.538,0.060
19.540,0.064
19.542,0.070
19.544,0.070
19.546,0.057
19.548,0.067
19.550,0.070
19.552,0.064
19.554,0.060
19.556,0.067
19.558,0.067
19.560,0.070
19.562,0.064
19.564,0.064
19.566,0.060
19.568,0.060
19.570,0.064
19.572,0.064
19.574,0.070
19.576,0.064
19.578,0.054
19.580,0.060
19.582,0.067
19.584,0.067
19.586,0.067
19.588,0.067
19.590,0.067
19.592,0.067
19.594,0.060
19.596,0.057
19.598,0.064
19.600,0.064
19.602,0.057
19.604,0.057
19.606,0.057
19.608,0.057
19.610,0.054
19.612,0.054
19.614,0.064
19.616,0.064
19.618,0.054
19.620,0.054
19.622,0.060
19.624,0.064
19.626,0.067
19.628,0.064
19.630,0.064
19.632,0.064
19.634,0.051
19.636,0.054
19.638,0.057
19.640,0.064
19.642,0.067
19.644,0.054
19.646,0.051
19.648,0.054
19.650,0.054
19.652,0.057
19.654,0.060
19.656,0.064
19.658,0.067
19.660,0.057
19.662,0.057
19.664,0.060
19.666,0.060
19.668,0.057
19.670,0.057
19.672,0.060
19.674,0.057
19.676,0.054
19.678,0.057
19.680,0.054
19.682,0.064
19.684,0.064
19.686,0.054
19.688,0.064
19.690,0.064
19.692,0.054
19.694,0.054
19.696,0.060
19.698,0.060
19.700,0.067
19.702,0.054
19.704,0.054
19.706,0.054
19.708,0.051
19.710,0.054
19.712,0.054
19.714,0.064
19.716,0.054
19.718,0.048
19.720,0.054
19.722,0.057
19.724,0.060
19.726,0.060
19.728,0.064
19.730,0.064
19.732,0.064
19.734,0.054
19.736,0.054
19.738,0.057
19.740,0.060
19.742,0.054
19.744,0.054
19.746,0.054
19.748,0.054
19.750,0.048
19.752,0.054
19.754,0.060
19.756,0.060
19.758,0.051
19.760,0.048
19.762,0.054
19.764,0.057
19.766,0.057
19.768,0.057
19.770,0.057
19.772,0.057
19.774,0.048
19.776,0.054
19.778,0.054
19.780,0.057
19.782,0.064
19.784,0.048
19.786,0.048
19.788,0.042
19.790,0.054
19.792,0.054
19.794,0.054
19.796,0.057
19.798,0.060
19.800,0.051
19.802,0.054
19.804,0.054
19.806,0.057
19.808,0.054
19.810,0.054
19.812,0.057
19.814,0.051
19.816,0.054
19.818,0.051
19.820,0.054
19.822,0.057
19.824,0.048
19.826,0.054
19.828,0.051
19.830,0.057
19.832,0.054
19.834,0.051
19.836,0.057
19.838,0.057
19.840,0.060
19.842,0.054
19.844,0.051
19.846,0.054
19.848,0.048
19.850,0.048
19.852,0.054
19.854,0.057
19.856,0.042
19.858,0.051
19.860,0.048
19.862,0.057
19.864,0.057
19.866,0.060
19.868,0.057
19.870,0.057
19.872,0.057
19.874,0.054
19.876,0.051
19.878,0.054
19.880,0.057
19.882,0.048
19.884,0.051
19.886,0.048
19.888,0.048
19.890,0.051
19.892,0.051
19.894,0.054
19.896,0.054
19.898,0.048
19.900,0.051
19.902,0.054
19.904,0.057
19.906,0.057
19.908,0.054
19.910,0.054
19.912,0.057
19.914,0.045
19.916,0.048
19.918,0.054
19.920,0.054
19.922,0.057
19.924,0.045
19.926,0.054
19.928,0.042
19.930,0.048
19.932,0.051
19.934,0.054
19.936,0.054
19.938,0.057
19.940,0.048
19.942,0.048
19.944,0.054
19.946,0.054
19.948,0.051
19.950,0.051
19.952,0.054
19.954,0.045
19.956,0.048
19.958,0.045
19.960,0.048
19.962,0.054
19.964,0.048
19.966,0.042
19.968,0.045
19.970,0.054
19.972,0.042
19.974,0.048
19.976,0.051
19.978,0.054
19.980,0.054
19.982,0.048
19.984,0.045
19.986,0.048
19.988,0.045
19.990,0.045
19.992,0.048
19.994,0.054
19.996,0.042
19.998,0.048
20.000,0.048
20.002,0.054
20.004,0.054
20.006,0.054
20.008,0.054
20.010,0.054
20.012,0.054
20.014,0.048
20.016,0.045
20.018,0.048
20.020,0.048
20.022,0.042
20.024,0.045
20.026,0.042
20.028,0.045
20.030,0.045
20.032,0.045
20.034,0.048
20.036,0.045
20.038,0.042
20.040,0.042
20.042,0.048
20.044,0.048
20.046,0.051
20.048,0.051
20.050,0.048
20.052,0.051
20.054,0.042
20.056,0.042
20.058,0.042
20.060,0.048
20.062,0.054
20.064,0.039
20.066,0.045
20.068,0.039
20.070,0.042
20.072,0.048
20.074,0.048
20.076,0.048
20.078,0.048
20.080,0.042
20.082,0.045
20.084,0.048
20.086,0.048
20.088,0.048
20.090,0.045
20.092,0.048
20.094,0.045
20.096,0.045
20.098,0.042
20.100,0.045
20.102,0.048
20.104,0.042
20.106,0.039
20.108,0.039
20.110,0.048
20.112,0.042
20.114,0.045
20.116,0.048
20.118,0.048
20.120,0.054
20.122,0.045
20.124,0.042
20.126,0.045
20.128,0.042
20.130,0.042
20.132,0.042
20.134,0.048
20.136,0.033
20.138,0.045
20.140,0.042
20.142,0.048
20.144,0.054
20.146,0.051
20.148,0.051
20.150,0.051
20.152,0.051
20.154,0.042
20.156,0.045
20.158,0.048
20.160,0.051
20.162,0.042
20.164,0.042
20.166,0.042
20.168,0.042
20.170,0.042
20.172,0.042
20.174,0.048
20.176,0.045
20.178,0.042
20.180,0.045
20.182,0.045
20.184,0.048
20.186,0.045
20.188,0.045
20.190,0.045
20.192,0.045
20.194,0.039
20.196,0.039
20.198,0.042
20.200,0.042
20.202,0.045
20.204,0.036
20.206,0.042
20.208,0.039
20.210,0.030
20.212,0.042
20.214,0.042
20.216,0.042
20.218,0.045
20.220,0.039
20.222,0.039
20.224,0.042
20.226,0.042
20.228,0.042
20.230,0.042
20.232,0.042
20.234,0.039
20.236,0.036
20.238,0.033
20.240,0.036
20.242,0.042
20.244,0.036
20.246,0.024
20.248,0.036
20.250,0.033
20.252,0.033
20.254,0.039
20.256,0.042
20.258,0.042
20.260,0.042
20.262,0.042
20.264,0.039
20.266,0.042
20.268,0.039
20.270,0.036
20.272,0.042
20.274,0.045
20.276,0.033
20.278,0.039
20.280,0.033
20.282,0.042
20.284,0.045
20.286,0.033
20.288,0.045
20.290,0.045
20.292,0.039
20.294,0.039
20.296,0.045
20.298,0.042
20.300,0.045
20.302,0.033
20.304,0.039
20.306,0.039
20.308,0.039
20.310,0.039
20.312,0.042
20.314,0.045
20.316,0.042
20.318,0.039
20.320,0.045
20.322,0.048
20.324,0.048
20.326,0.048
20.328,0.048
20.330,0.048
20.332,0.054
20.334,0.048
20.336,0.045
20.338,0.048
20.340,0.051
20.342,0.045
20.344,0.048
20.346,0.048
20.348,0.048
20.350,0.045
20.352,0.048
20.354,0.051
20.356,0.054
20.358,0.042
20.360,0.042
20.362,0.042
20.364,0.045
20.366,0.048
20.368,0.045
20.370,0.045
20.372,0.045
20.374,0.036
20.376,0.036
20.378,0.039
20.380,0.039
20.382,0.045
20.384,0.030
20.386,0.033
20.388,0.027
20.390,0.033
20.392,0.033
20.394,0.039
20.396,0.039
20.398,0.042
20.400,0.033
20.402,0.036
20.404,0.039
20.406,0.039
20.408,0.039
20.410,0.033
20.412,0.042
20.414,0.039
20.416,0.033
20.418,0.033
20.420,0.036
20.422,0.039
20.424,0.039
20.426,0.036
20.428,0.045
20.430,0.042
20.432,0.036
20.434,0.033
20.436,0.039
20.438,0.042
20.440,0.042
20.442,0.033
20.444,0.036
20.446,0.033
20.448,0.030
20.450,0.033
20.452,0.033
20.454,0.039
20.456,0.030
20.458,0.033
20.460,0.033
20.462,0.042
20.464,0.042
20.466,0.042
20.468,0.039
20.470,0.039
20.472,0.039
20.474,0.033
20.476,0.033
20.478,0.036
20.480,0.039
20.482,0.033
20.484,0.033
20.486,0.033
20.488,0.033
20.490,0.033
20.492,0.033
20.494,0.036
20.496,0.036
20.498,0.030
20.500,0.030
20.502,0.033
20.504,0.039
20.506,0.039
20.508,0.039
20.510,0.036
20.512,0.042
20.514,0.024
20.516,0.030
20.518,0.030
20.520,0.036
20.522,0.039
20.524,0.024
20.526,0.033
20.528,0.024
20.530,0.024
20.532,0.033
20.534,0.033
20.536,0.036
20.538,0.036
20.540,0.030
20.542,0.030
20.544,0.033
20.546,0.033
20.548,0.033
20.550,0.030
20.552,0.033
20.554,0.030
20.556,0.027
20.558,0.027
20.560,0.030
20.562,0.036
20.564,0.027
20.566,0.018
20.568,0.024
20.570,0.033
20.572,0.027
20.574,0.030
20.576,0.033
20.578,0.036
20.580,0.036
20.582,0.033
20.584,0.030
20.586,0.033
20.588,0.030
20.590,0.024
20.592,0.030
20.594,0.033
20.596,0.018
20.598,0.030
20.600,0.027
20.602,0.033
20.604,0.036
20.606,0.027
20.608,0.036
20.610,0.033
20.612,0.033
20.614,0.027
20.616,0.030
20.618,0.030
20.620,0.033
20.622,0.030
20.624,0.027
20.626,0.024
20.628,0.027
20.630,0.030
20.632,0.030
20.634,0.033
20.636,0.027
20.638,0.018
20.640,0.030
20.642,0.030
20.644,0.033
20.646,0.036
20.648,0.033
20.650,0.036
20.652,0.033
20.654,0.027
20.656,0.027
20.658,0.030
20.660,0.033
20.662,0.033
20.664,0.030
20.666,0.027
20.668,0.027
20.670,0.018
20.672,0.030
20.674,0.033
20.676,0.033
20.678,0.027
20.680,0.018
20.682,0.027
20.684,0.030
20.686,0.030
20.688,0.030
20.690,0.027
20.692,0.030
20.694,0.024
20.696,0.024
20.698,0.021
20.700,0.027
20.702,0.033
20.704,0.024
20.706,0.018
20.708,0.024
20.710,0.021
20.712,0.021
20.714,0.027
20.716,0.030
20.718,0.030
20.720,0.033
20.722,0.030
20.724,0.030
20.726,0.030
20.728,0.027
20.730,0.024
20.732,0.027
20.734,0.033
20.736,0.018
20.738,0.024
20.740,0.021
20.742,0.030
20.744,0.033
20.746,0.021
20.748,0.033
20.750,0.033
20.752,0.024
20.754,0.027
20.756,0.030
20.758,0.027
20.760,0.030
20.762,0.018
20.764,0.021
20.766,0.024
20.768,0.021
20.770,0.024
20.772,0.024
20.774,0.030
