"Time","Potential"
12.514,0.248
12.516,0.245
12.518,0.245
12.520,0.242
12.522,0.239
12.524,0.242
12.526,0.245
12.528,0.248
12.530,0.242
12.532,0.239
12.534,0.239
12.536,0.239
12.538,0.239
12.540,0.242
12.542,0.236
12.544,0.242
12.546,0.239
12.548,0.242
12.550,0.248
12.552,0.236
12.554,0.233
12.556,0.236
12.558,0.236
12.560,0.239
12.562,0.239
12.564,0.242
12.566,0.236
12.568,0.236
12.570,0.236
12.572,0.239
12.574,0.239
12.576,0.236
12.578,0.236
12.580,0.230
12.582,0.230
12.584,0.236
12.586,0.233
12.588,0.236
12.590,0.233
12.592,0.227
12.594,0.227
12.596,0.227
12.598,0.227
12.600,0.236
12.602,0.224
12.604,0.227
12.606,0.227
12.608,0.233
12.610,0.233
12.612,0.221
12.614,0.218
12.616,0.224
12.618,0.218
12.620,0.227
12.622,0.230
12.624,0.233
12.626,0.227
12.628,0.227
12.630,0.230
12.632,0.230
12.634,0.233
12.636,0.230
12.638,0.230
12.640,0.218
12.642,0.224
12.644,0.227
12.646,0.227
12.648,0.230
12.650,0.224
12.652,0.221
12.654,0.224
12.656,0.218
12.658,0.221
12.660,0.227
12.662,0.212
12.664,0.218
12.666,0.218
12.668,0.224
12.670,0.227
12.672,0.212
12.674,0.212
12.676,0.212
12.678,0.209
12.680,0.218
12.682,0.224
12.684,0.221
12.686,0.218
12.688,0.221
12.690,0.224
12.692,0.227
12.694,0.224
12.696,0.224
12.698,0.227
12.700,0.212
12.702,0.218
12.704,0.218
12.706,0.224
12.708,0.224
12.710,0.218
12.712,0.218
12.714,0.218
12.716,0.215
12.718,0.218
12.720,0.224
12.722,0.212
12.724,0.215
12.726,0.215
12.728,0.221
12.730,0.218
12.732,0.212
12.734,0.212
12.736,0.206
12.738,0.212
12.740,0.215
12.742,0.221
12.744,0.215
12.746,0.209
12.748,0.215
12.750,0.218
12.752,0.218
12.754,0.218
12.756,0.218
12.758,0.218
12.760,0.206
12.762,0.212
12.764,0.212
12.766,0.212
12.768,0.215
12.770,0.209
12.772,0.209
12.774,0.212
12.776,0.209
12.778,0.209
12.780,0.212
12.782,0.200
12.784,0.203
12.786,0.203
12.788,0.209
12.790,0.203
12.792,0.203
12.794,0.203
12.796,0.197
12.798,0.200
12.800,0.200
12.802,0.209
12.804,0.200
12.806,0.194
12.808,0.200
12.810,0.203
12.812,0.203
12.814,0.206
12.816,0.203
12.818,0.203
12.820,0.194
12.822,0.197
12.824,0.200
12.826,0.200
12.828,0.191
12.830,0.194
12.832,0.194
12.834,0.200
12.836,0.194
12.838,0.194
12.840,0.200
12.842,0.191
12.844,0.188
12.846,0.191
12.848,0.194
12.850,0.191
12.852,0.191
12.854,0.188
12.856,0.188
12.858,0.191
12.860,0.188
12.862,0.194
12.864,0.188
12.866,0.182
12.868,0.188
12.870,0.191
12.872,0.194
12.874,0.194
12.876,0.194
12.878,0.194
12.880,0.188
12.882,0.188
12.884,0.188
12.886,0.191
12.888,0.185
12.890,0.188
12.892,0.188
12.894,0.188
12.896,0.185
12.898,0.188
12.900,0.191
12.902,0.185
12.904,0.179
12.906,0.185
12.908,0.191
12.910,0.182
12.912,0.185
12.914,0.185
12.916,0.185
12.918,0.185
12.920,0.185
12.922,0.188
12.924,0.179
12.926,0.179
12.928,0.179
12.930,0.188
12.932,0.188
12.934,0.188
12.936,0.188
12.938,0.188
12.940,0.185
12.942,0.185
12.944,0.185
12.946,0.185
12.948,0.182
12.950,0.179
12.952,0.182
12.954,0.185
12.956,0.185
12.958,0.185
12.960,0.185
12.962,0.179
12.964,0.176
12.966,0.179
12.968,0.185
12.970,0.179
12.972,0.179
12.974,0.179
12.976,0.176
12.978,0.179
12.980,0.179
12.982,0.182
12.984,0.170
12.986,0.176
12.988,0.176
12.990,0.182
12.992,0.179
12.994,0.179
12.996,0.179
12.998,0.179
13.000,0.176
13.002,0.179
13.004,0.179
13.006,0.179
13.008,0.170
13.010,0.173
13.012,0.179
13.014,0.176
13.016,0.173
13.018,0.176
13.020,0.179
13.022,0.173
13.024,0.170
13.026,0.173
13.028,0.173
13.030,0.163
13.032,0.167
13.034,0.167
13.036,0.167
13.038,0.170
13.040,0.170
13.042,0.176
13.044,0.161
13.046,0.167
13.048,0.167
13.050,0.170
13.052,0.170
13.054,0.167
13.056,0.170
13.058,0.173
13.060,0.167
13.062,0.167
13.064,0.170
13.066,0.170
13.068,0.163
13.070,0.163
13.072,0.167
13.074,0.167
13.076,0.167
13.078,0.167
13.080,0.170
13.082,0.163
13.084,0.163
13.086,0.167
13.088,0.167
13.090,0.151
13.092,0.161
13.094,0.154
13.096,0.158
13.098,0.161
13.100,0.163
13.102,0.167
13.104,0.148
13.106,0.158
13.108,0.154
13.110,0.163
13.112,0.154
13.114,0.151
13.116,0.161
13.118,0.161
13.120,0.158
13.122,0.158
13.124,0.158
13.126,0.161
13.128,0.151
13.130,0.151
13.132,0.158
13.134,0.158
13.136,0.158
13.138,0.154
13.140,0.158
13.142,0.151
13.144,0.148
13.146,0.154
13.148,0.158
13.150,0.145
13.152,0.151
13.154,0.145
13.156,0.148
13.158,0.148
13.160,0.151
13.162,0.148
13.164,0.139
13.166,0.145
13.168,0.148
13.170,0.151
13.172,0.142
13.174,0.139
13.176,0.142
13.178,0.142
13.180,0.145
13.182,0.145
13.184,0.151
13.186,0.148
13.188,0.136
13.190,0.142
13.192,0.145
13.194,0.145
13.196,0.145
13.198,0.145
13.200,0.145
13.202,0.139
13.204,0.139
13.206,0.142
13.208,0.145
13.210,0.136
13.212,0.139
13.214,0.136
13.216,0.136
13.218,0.136
13.220,0.142
13.222,0.133
13.224,0.136
13.226,0.133
13.228,0.139
13.230,0.142
13.232,0.136
13.234,0.127
13.236,0.133
13.238,0.130
13.240,0.133
13.242,0.139
13.244,0.139
13.246,0.130
13.248,0.130
13.250,0.130
13.252,0.136
13.254,0.139
13.256,0.136
13.258,0.136
13.260,0.136
13.262,0.130
13.264,0.130
13.266,0.133
13.268,0.133
13.270,0.130
13.272,0.130
13.274,0.127
13.276,0.127
13.278,0.127
13.280,0.133
13.282,0.127
13.284,0.127
13.286,0.130
13.288,0.130
13.290,0.136
13.292,0.127
13.294,0.115
13.296,0.127
13.298,0.127
13.300,0.127
13.302,0.127
13.304,0.130
13.306,0.118
13.308,0.118
13.310,0.127
13.312,0.127
13.314,0.127
13.316,0.127
13.318,0.127
13.320,0.118
13.322,0.115
13.324,0.118
13.326,0.121
13.328,0.127
13.330,0.118
13.332,0.115
13.334,0.118
13.336,0.115
13.338,0.115
13.340,0.118
13.342,0.112
13.344,0.115
13.346,0.112
13.348,0.115
13.350,0.121
13.352,0.115
13.354,0.103
13.356,0.115
13.358,0.115
13.360,0.112
13.362,0.115
13.364,0.118
13.366,0.109
13.368,0.112
13.370,0.115
13.372,0.118
13.374,0.115
13.376,0.118
13.378,0.115
13.380,0.112
13.382,0.112
13.384,0.115
13.386,0.115
13.388,0.118
13.390,0.112
13.392,0.109
13.394,0.109
13.396,0.109
13.398,0.112
13.400,0.115
13.402,0.106
13.404,0.109
13.406,0.106
13.408,0.109
13.410,0.115
13.412,0.103
13.414,0.100
13.416,0.103
13.418,0.103
13.420,0.106
13.422,0.112
13.424,0.112
13.426,0.103
13.428,0.106
13.430,0.106
13.432,0.112
13.434,0.112
13.436,0.112
13.438,0.109
13.440,0.103
13.442,0.103
13.444,0.106
13.446,0.109
13.448,0.112
13.450,0.106
13.452,0.103
13.454,0.103
13.456,0.103
13.458,0.103
13.460,0.106
13.462,0.103
13.464,0.103
13.466,0.100
13.468,0.106
13.470,0.109
13.472,0.091
13.474,0.097
13.476,0.091
13.478,0.091
13.480,0.103
13.482,0.106
13.484,0.106
13.486,0.103
13.488,0.103
13.490,0.106
13.492,0.106
13.494,0.106
13.496,0.106
13.498,0.106
13.500,0.097
13.502,0.100
13.504,0.103
13.506,0.103
13.508,0.106
13.510,0.103
13.512,0.103
13.514,0.100
13.516,0.100
13.518,0.100
13.520,0.103
13.522,0.091
13.524,0.097
13.526,0.097
13.528,0.103
13.530,0.106
13.532,0.094
13.534,0.097
13.536,0.091
13.538,0.091
13.540,0.100
13.542,0.106
13.544,0.097
13.546,0.091
13.548,0.103
13.550,0.103
13.552,0.106
13.554,0.106
13.556,0.106
13.558,0.106
13.560,0.097
13.562,0.097
13.564,0.100
13.566,0.103
13.568,0.103
13.570,0.100
13.572,0.097
13.574,0.097
13.576,0.097
13.578,0.100
13.580,0.103
13.582,0.091
13.584,0.094
13.586,0.097
13.588,0.100
13.590,0.103
13.592,0.094
13.594,0.100
13.596,0.094
13.598,0.091
13.600,0.097
13.602,0.103
13.604,0.094
13.606,0.091
13.608,0.103
13.610,0.103
13.612,0.106
13.614,0.103
13.616,0.106
13.618,0.103
13.620,0.091
13.622,0.100
13.624,0.103
13.626,0.103
13.628,0.100
13.630,0.097
13.632,0.097
13.634,0.103
13.636,0.100
13.638,0.100
13.640,0.103
13.642,0.091
13.644,0.097
13.646,0.097
13.648,0.100
13.650,0.097
13.652,0.100
13.654,0.097
13.656,0.097
13.658,0.094
13.660,0.097
13.662,0.103
13.664,0.097
13.666,0.091
13.668,0.097
13.670,0.103
13.672,0.103
13.674,0.103
13.676,0.103
13.678,0.103
13.680,0.091
13.682,0.100
13.684,0.103
13.686,0.103
13.688,0.100
13.690,0.097
13.692,0.103
13.694,0.103
13.696,0.103
13.698,0.097
13.700,0.103
13.702,0.094
13.704,0.094
13.706,0.097
13.708,0.103
13.710,0.100
13.712,0.103
13.714,0.097
13.716,0.097
13.718,0.100
13.720,0.097
13.722,0.103
13.724,0.091
13.726,0.097
13.728,0.097
13.730,0.103
13.732,0.106
13.734,0.094
13.736,0.106
13.738,0.106
13.740,0.094
13.742,0.100
13.744,0.103
13.746,0.103
13.748,0.097
13.750,0.097
13.752,0.103
13.754,0.103
13.756,0.103
13.758,0.103
13.760,0.103
13.762,0.100
13.764,0.097
13.766,0.100
13.768,0.103
13.770,0.097
13.772,0.097
13.774,0.094
13.776,0.097
13.778,0.097
13.780,0.097
13.782,0.103
13.784,0.088
13.786,0.097
13.788,0.097
13.790,0.103
13.792,0.097
13.794,0.091
13.796,0.094
13.798,0.103
13.800,0.097
13.802,0.100
13.804,0.103
13.806,0.103
13.808,0.091
13.810,0.097
13.812,0.100
13.814,0.103
13.816,0.100
13.818,0.100
13.820,0.103
13.822,0.100
13.824,0.094
13.826,0.100
13.828,0.103
13.830,0.091
13.832,0.094
13.834,0.094
13.836,0.091
13.838,0.094
13.840,0.100
13.842,0.103
13.844,0.088
13.846,0.097
13.848,0.094
13.850,0.103
13.852,0.094
13.854,0.091
13.856,0.091
13.858,0.094
13.860,0.097
13.862,0.100
13.864,0.100
13.866,0.094
13.868,0.088
13.870,0.094
13.872,0.097
13.874,0.100
13.876,0.100
13.878,0.097
13.880,0.100
13.882,0.094
13.884,0.091
13.886,0.094
13.888,0.103
13.890,0.091
13.892,0.091
13.894,0.091
13.896,0.091
13.898,0.091
13.900,0.097
13.902,0.094
13.904,0.091
13.906,0.091
13.908,0.094
13.910,0.097
13.912,0.091
13.914,0.082
13.916,0.091
13.918,0.091
13.920,0.094
13.922,0.097
13.924,0.097
13.926,0.094
13.928,0.088
13.930,0.094
13.932,0.097
13.934,0.097
13.936,0.094
13.938,0.094
13.940,0.097
13.942,0.091
13.944,0.091
13.946,0.097
13.948,0.094
13.950,0.091
13.952,0.091
13.954,0.091
13.956,0.091
13.958,0.091
13.960,0.094
13.962,0.094
13.964,0.091
13.966,0.091
13.968,0.091
13.970,0.097
13.972,0.088
13.974,0.085
13.976,0.082
13.978,0.091
13.980,0.091
13.982,0.094
13.984,0.094
13.986,0.091
13.988,0.088
13.990,0.091
13.992,0.094
13.994,0.094
13.996,0.094
13.998,0.094
14.000,0.094
14.002,0.088
14.004,0.091
14.006,0.094
14.008,0.094
14.010,0.091
14.012,0.091
14.014,0.091
14.016,0.091
14.018,0.088
14.020,0.094
14.022,0.088
14.024,0.091
14.026,0.088
14.028,0.091
14.030,0.094
14.032,0.085
14.034,0.082
14.036,0.079
14.038,0.085
14.040,0.091
14.042,0.091
14.044,0.094
14.046,0.088
14.048,0.088
14.050,0.091
14.052,0.094
14.054,0.094
14.056,0.091
14.058,0.094
14.060,0.094
14.062,0.085
14.064,0.091
14.066,0.091
14.068,0.097
14.070,0.088
14.072,0.088
14.074,0.088
14.076,0.088
14.078,0.085
14.080,0.091
14.082,0.085
14.084,0.088
14.086,0.085
14.088,0.088
14.090,0.094
14.092,0.079
14.094,0.082
14.096,0.076
14.098,0.082
14.100,0.088
14.102,0.091
14.104,0.091
14.106,0.082
14.108,0.082
14.110,0.088
14.112,0.091
14.114,0.091
14.116,0.091
14.118,0.091
14.120,0.088
14.122,0.082
14.124,0.088
14.126,0.088
14.128,0.091
14.130,0.085
14.132,0.082
14.134,0.082
14.136,0.082
14.138,0.082
14.140,0.088
14.142,0.082
14.144,0.082
14.146,0.082
14.148,0.082
14.150,0.088
14.152,0.073
14.154,0.082
14.156,0.073
14.158,0.079
14.160,0.085
14.162,0.088
14.164,0.088
14.166,0.079
14.168,0.082
14.170,0.082
14.172,0.088
14.174,0.088
14.176,0.088
14.178,0.088
14.180,0.088
14.182,0.079
14.184,0.082
14.186,0.082
14.188,0.088
14.190,0.082
14.192,0.082
14.194,0.082
14.196,0.082
14.198,0.079
14.200,0.085
14.202,0.079
14.204,0.079
14.206,0.076
14.208,0.082
14.210,0.088
14.212,0.070
14.214,0.079
14.216,0.073
14.218,0.067
14.220,0.079
14.222,0.082
14.224,0.082
14.226,0.070
14.228,0.082
14.230,0.082
14.232,0.082
14.234,0.082
14.236,0.082
14.238,0.082
14.240,0.073
14.242,0.073
14.244,0.082
14.246,0.079
14.248,0.082
14.250,0.076
14.252,0.076
14.254,0.079
14.256,0.076
14.258,0.079
14.260,0.082
14.262,0.076
14.264,0.073
14.266,0.076
14.268,0.079
14.270,0.082
14.272,0.070
14.274,0.076
14.276,0.073
14.278,0.070
14.280,0.076
14.282,0.079
14.284,0.076
14.286,0.067
14.288,0.079
14.290,0.076
14.292,0.079
14.294,0.082
14.296,0.082
14.298,0.079
14.300,0.073
14.302,0.073
14.304,0.079
14.306,0.079
14.308,0.079
14.310,0.073
14.312,0.073
14.314,0.076
14.316,0.073
14.318,0.073
14.320,0.079
14.322,0.073
14.324,0.073
14.326,0.073
14.328,0.076
14.330,0.082
14.332,0.067
14.334,0.079
14.336,0.067
14.338,0.064
14.340,0.073
14.342,0.079
14.344,0.082
14.346,0.073
14.348,0.079
14.350,0.076
14.352,0.079
14.354,0.082
14.356,0.082
14.358,0.079
14.360,0.082
14.362,0.073
14.364,0.079
14.366,0.079
14.368,0.079
14.370,0.073
14.372,0.073
14.374,0.073
14.376,0.070
14.378,0.070
14.380,0.076
14.382,0.070
14.384,0.073
14.386,0.073
14.388,0.073
14.390,0.082
14.392,0.067
14.394,0.073
14.396,0.064
14.398,0.067
14.400,0.073
14.402,0.079
14.404,0.082
14.406,0.073
14.408,0.070
14.410,0.076
14.412,0.079
14.414,0.082
14.416,0.079
14.418,0.076
14.420,0.079
14.422,0.073
14.424,0.073
14.426,0.076
14.428,0.079
14.430,0.070
14.432,0.073
14.434,0.073
14.436,0.070
14.438,0.073
14.440,0.076
14.442,0.070
14.444,0.070
14.446,0.070
14.448,0.073
14.450,0.076
14.452,0.067
14.454,0.070
14.456,0.060
14.458,0.067
14.460,0.073
14.462,0.076
14.464,0.073
14.466,0.067
14.468,0.067
14.470,0.073
14.472,0.079
14.474,0.079
14.476,0.079
14.478,0.076
14.480,0.079
14.482,0.070
14.484,0.073
14.486,0.073
14.488,0.079
14.490,0.067
14.492,0.070
14.494,0.070
14.496,0.070
14.498,0.067
14.500,0.076
14.502,0.076
14.504,0.070
14.506,0.067
14.508,0.070
14.510,0.073
14.512,0.067
14.514,0.067
14.516,0.057
14.518,0.067
14.520,0.070
14.522,0.073
14.524,0.076
14.526,0.067
14.528,0.064
14.530,0.070
14.532,0.073
14.534,0.073
14.536,0.073
14.538,0.073
14.540,0.073
14.542,0.070
14.544,0.070
14.546,0.073
14.548,0.076
14.550,0.064
14.552,0.067
14.554,0.070
14.556,0.067
14.558,0.070
14.560,0.070
14.562,0.076
14.564,0.067
14.566,0.067
14.568,0.067
14.570,0.073
14.572,0.067
14.574,0.060
14.576,0.060
14.578,0.067
14.580,0.070
14.582,0.070
14.584,0.070
14.586,0.067
14.588,0.060
14.590,0.070
14.592,0.070
14.594,0.073
14.596,0.073
14.598,0.070
14.600,0.073
14.602,0.070
14.604,0.067
14.606,0.070
14.608,0.073
14.610,0.060
14.612,0.067
14.614,0.067
14.616,0.067
14.618,0.064
14.620,0.070
14.622,0.070
14.624,0.067
14.626,0.064
14.628,0.067
14.630,0.070
14.632,0.067
14.634,0.057
14.636,0.054
14.638,0.064
14.640,0.067
14.642,0.070
14.644,0.070
14.646,0.057
14.648,0.057
14.650,0.067
14.652,0.070
14.654,0.070
14.656,0.070
14.658,0.070
14.660,0.070
14.662,0.067
14.664,0.067
14.666,0.067
14.668,0.070
14.670,0.057
14.672,0.064
14.674,0.067
14.676,0.064
14.678,0.064
14.680,0.070
14.682,0.070
14.684,0.067
14.686,0.064
14.688,0.064
14.690,0.070
14.692,0.060
14.694,0.064
14.696,0.054
14.698,0.060
14.700,0.067
14.702,0.070
14.704,0.070
14.706,0.064
14.708,0.060
14.710,0.067
14.712,0.067
14.714,0.070
14.716,0.070
14.718,0.070
14.720,0.070
14.722,0.064
14.724,0.067
14.726,0.070
14.728,0.070
14.730,0.060
14.732,0.060
14.734,0.064
14.736,0.064
14.738,0.060
14.740,0.067
14.742,0.064
14.744,0.060
14.746,0.057
14.748,0.060
14.750,0.067
14.752,0.054
14.754,0.057
14.756,0.051
14.758,0.054
14.760,0.060
14.762,0.064
14.764,0.067
14.766,0.057
14.768,0.057
14.770,0.060
14.772,0.067
14.774,0.067
14.776,0.067
14.778,0.067
14.780,0.070
14.782,0.060
14.784,0.067
14.786,0.064
14.788,0.067
14.790,0.060
14.792,0.064
14.794,0.064
14.796,0.064
14.798,0.057
14.800,0.064
14.802,0.064
14.804,0.064
14.806,0.060
14.808,0.064
14.810,0.067
14.812,0.054
14.814,0.060
14.816,0.054
14.818,0.054
14.820,0.067
14.822,0.067
14.824,0.067
14.826,0.060
14.828,0.060
14.830,0.067
14.832,0.070
14.834,0.067
14.836,0.067
14.838,0.067
14.840,0.067
14.842,0.060
14.844,0.064
14.846,0.064
14.848,0.067
14.850,0.054
14.852,0.057
14.854,0.064
14.856,0.057
14.858,0.057
14.860,0.060
14.862,0.057
14.864,0.057
14.866,0.054
14.868,0.057
14.870,0.064
14.872,0.054
14.874,0.057
14.876,0.054
14.878,0.042
14.880,0.057
14.882,0.060
14.884,0.064
14.886,0.054
14.888,0.057
14.890,0.054
14.892,0.060
14.894,0.064
14.896,0.064
14.898,0.064
14.900,0.064
14.902,0.054
14.904,0.060
14.906,0.057
14.908,0.060
14.910,0.054
14.912,0.054
14.914,0.057
14.916,0.057
14.918,0.054
14.920,0.057
14.922,0.057
14.924,0.054
14.926,0.054
14.928,0.057
14.930,0.064
14.932,0.048
14.934,0.057
14.936,0.054
14.938,0.042
14.940,0.054
14.942,0.060
14.944,0.057
14.946,0.054
14.948,0.054
14.950,0.057
14.952,0.060
14.954,0.060
14.956,0.057
14.958,0.057
14.960,0.060
14.962,0.054
14.964,0.057
14.966,0.057
14.968,0.057
14.970,0.054
14.972,0.054
14.974,0.054
14.976,0.054
14.978,0.051
14.980,0.054
14.982,0.048
14.984,0.051
14.986,0.048
14.988,0.051
14.990,0.057
14.992,0.042
14.994,0.054
14.996,0.051
14.998,0.042
15.000,0.048
15.002,0.054
15.004,0.051
15.006,0.042
15.008,0.048
15.010,0.048
15.012,0.054
15.014,0.054
15.016,0.057
15.018,0.054
15.020,0.054
15.022,0.048
15.024,0.051
15.026,0.051
15.028,0.054
15.030,0.048
15.032,0.048
15.034,0.048
15.036,0.048
15.038,0.045
15.040,0.048
15.042,0.045
15.044,0.045
15.046,0.042
15.048,0.045
15.050,0.054
15.052,0.039
15.054,0.045
15.056,0.045
15.058,0.036
15.060,0.045
15.062,0.048
15.064,0.048
15.066,0.039
15.068,0.045
15.070,0.045
15.072,0.051
15.074,0.051
15.076,0.048
15.078,0.048
15.080,0.045
15.082,0.042
15.084,0.045
15.086,0.045
15.088,0.051
15.090,0.042
15.092,0.042
15.094,0.045
15.096,0.045
15.098,0.045
15.100,0.048
15.102,0.045
15.104,0.042
15.106,0.039
15.108,0.042
15.110,0.048
15.112,0.033
15.114,0.042
15.116,0.042
15.118,0.036
15.120,0.042
15.122,0.045
15.124,0.045
15.126,0.033
15.128,0.045
15.130,0.042
15.132,0.048
15.134,0.048
15.136,0.048
15.138,0.045
15.140,0.045
15.142,0.039
15.144,0.042
15.146,0.045
15.148,0.048
15.150,0.042
15.152,0.042
15.154,0.045
15.156,0.042
15.158,0.042
15.160,0.045
15.162,0.039
15.164,0.042
15.166,0.039
15.168,0.045
15.170,0.045
15.172,0.036
15.174,0.042
15.176,0.042
15.178,0.033
15.180,0.042
15.182,0.042
15.184,0.045
15.186,0.033
15.188,0.042
15.190,0.042
15.192,0.045
15.194,0.045
15.196,0.045
15.198,0.045
15.200,0.045
15.202,0.042
15.204,0.042
15.206,0.042
15.208,0.045
15.210,0.042
15.212,0.039
15.214,0.042
15.216,0.042
15.218,0.039
15.220,0.042
15.222,0.045
15.224,0.039
15.226,0.039
15.228,0.042
15.230,0.045
15.232,0.036
15.234,0.039
15.236,0.039
15.238,0.033
15.240,0.042
15.242,0.042
15.244,0.045
15.246,0.030
15.248,0.042
15.250,0.042
15.252,0.042
15.254,0.045
15.256,0.045
15.258,0.045
15.260,0.045
15.262,0.039
15.264,0.042
15.266,0.042
15.268,0.042
15.270,0.036
15.272,0.039
15.274,0.045
15.276,0.042
15.278,0.039
15.280,0.042
15.282,0.033
15.284,0.036
15.286,0.033
15.288,0.042
15.290,0.042
15.292,0.033
15.294,0.039
15.296,0.039
15.298,0.033
15.300,0.039
15.302,0.039
15.304,0.042
15.306,0.030
15.308,0.036
15.310,0.039
15.312,0.042
15.314,0.042
15.316,0.042
15.318,0.042
15.320,0.042
15.322,0.036
15.324,0.039
15.326,0.039
15.328,0.042
15.330,0.033
15.332,0.039
15.334,0.039
15.336,0.042
15.338,0.039
15.340,0.039
15.342,0.039
15.344,0.036
15.346,0.033
15.348,0.036
15.350,0.042
15.352,0.030
15.354,0.036
15.356,0.039
15.358,0.030
15.360,0.036
15.362,0.042
15.364,0.042
15.366,0.030
15.368,0.036
15.370,0.036
15.372,0.042
15.374,0.042
15.376,0.042
15.378,0.042
15.380,0.042
15.382,0.033
15.384,0.039
15.386,0.039
15.388,0.039
15.390,0.033
15.392,0.033
15.394,0.036
15.396,0.036
15.398,0.036
15.400,0.039
15.402,0.033
15.404,0.036
15.406,0.033
15.408,0.039
15.410,0.039
15.412,0.024
15.414,0.033
15.416,0.033
15.418,0.024
15.420,0.033
15.422,0.039
15.424,0.039
15.426,0.030
15.428,0.033
15.430,0.033
15.432,0.039
15.434,0.042
15.436,0.039
15.438,0.039
15.440,0.039
15.442,0.033
15.444,0.039
15.446,0.036
15.448,0.036
15.450,0.027
15.452,0.033
15.454,0.033
15.456,0.033
15.458,0.030
15.460,0.036
15.462,0.036
15.464,0.033
15.466,0.030
15.468,0.033
15.470,0.039
15.472,0.021
15.474,0.033
15.476,0.033
15.478,0.021
15.480,0.033
15.482,0.036
15.484,0.036
15.486,0.030
15.488,0.030
15.490,0.033
15.492,0.036
15.494,0.039
15.496,0.039
15.498,0.036
15.500,0.036
15.502,0.033
15.504,0.033
15.506,0.033
15.508,0.039
15.510,0.024
15.512,0.030
15.514,0.033
15.516,0.030
15.518,0.030
15.520,0.033
15.522,0.039
15.524,0.033
15.526,0.030
15.528,0.030
15.530,0.033
15.532,0.024
15.534,0.030
15.536,0.030
15.538,0.018
15.540,0.030
15.542,0.033
15.544,0.033
15.546,0.024
15.548,0.024
15.550,0.030
15.552,0.033
15.554,0.033
15.556,0.033
15.558,0.033
15.560,0.033
15.562,0.030
15.564,0.030
15.566,0.033
15.568,0.033
15.570,0.024
15.572,0.024
15.574,0.030
15.576,0.024
15.578,0.024
15.580,0.030
15.582,0.033
15.584,0.027
15.586,0.024
15.588,0.030
15.590,0.033
15.592,0.024
15.594,0.030
15.596,0.021
15.598,0.018
15.600,0.024
15.602,0.030
15.604,0.033
15.606,0.024
15.608,0.021
15.610,0.027
15.612,0.033
15.614,0.033
15.616,0.033
15.618,0.033
15.620,0.033
15.622,0.027
15.624,0.027
15.626,0.030
15.628,0.030
15.630,0.018
15.632,0.021
15.634,0.024
15.636,0.024
15.638,0.021
15.640,0.024
15.642,0.030
15.644,0.024
15.646,0.024
15.648,0.024
15.650,0.030
15.652,0.024
15.654,0.024
15.656,0.018
15.658,0.015
15.660,0.021
15.662,0.024
15.664,0.027
15.666,0.021
15.668,0.018
15.670,0.024
15.672,0.030
15.674,0.030
15.676,0.030
15.678,0.027
15.680,0.030
15.682,0.024
15.684,0.024
15.686,0.024
15.688,0.027
15.690,0.018
15.692,0.021
15.694,0.021
15.696,0.021
15.698,0.018
15.700,0.024
15.702,0.027
15.704,0.021
15.706,0.018
15.708,0.021
15.710,0.024
15.712,0.018
15.714,0.021
15.716,0.015
15.718,0.015
15.720,0.018
15.722,0.024
15.724,0.030
15.726,0.021
15.728,0.015
15.730,0.021
15.732,0.027
15.734,0.030
15.736,0.030
15.738,0.030
15.740,0.027
15.742,0.021
15.744,0.021
15.746,0.024
15.748,0.027
15.750,0.024
15.752,0.021
15.754,0.021
15.756,0.021
15.758,0.021
15.760,0.024
15.762,0.030
15.764,0.018
15.766,0.018
15.768,0.018
15.770,0.024
15.772,0.018
15.774,0.018
15.776,0.015
15.778,0.018
15.780,0.018
15.782,0.024
15.784,0.030
15.786,0.021
15.788,0.015
15.790,0.021
15.792,0.027
15.794,0.027
15.796,0.027
15.798,0.027
15.800,0.027
15.802,0.021
15.804,0.021
15.806,0.027
15.808,0.027
15.810,0.024
15.812,0.021
15.814,0.021
15.816,0.018
15.818,0.021
15.820,0.021
15.822,0.027
15.824,0.018
15.826,0.021
15.828,0.018
15.830,0.024
15.832,0.018
15.834,0.018
15.836,0.009
15.838,0.018
15.840,0.015
15.842,0.024
15.844,0.027
15.846,0.021
15.848,0.015
15.850,0.018
15.852,0.024
15.854,0.030
15.856,0.027
15.858,0.027
15.860,0.024
15.862,0.018
15.864,0.021
15.866,0.024
15.868,0.027
15.870,0.021
15.872,0.018
15.874,0.018
15.876,0.018
15.878,0.018
15.880,0.018
15.882,0.024
15.884,0.012
15.886,0.018
15.888,0.018
15.890,0.024
15.892,0.018
15.894,0.009
15.896,0.009
15.898,0.018
15.900,0.012
15.902,0.018
15.904,0.024
15.906,0.024
15.908,0.018
15.910,0.021
15.912,0.024
15.914,0.024
15.916,0.024
15.918,0.024
15.920,0.024
15.922,0.015
15.924,0.021
15.926,0.021
15.928,0.024
15.930,0.021
15.932,0.018
15.934,0.021
15.936,0.018
15.938,0.018
15.940,0.018
15.942,0.024
15.944,0.015
15.946,0.021
15.948,0.021
15.950,0.024
15.952,0.021
15.954,0.009
15.956,0.012
15.958,0.018
15.960,0.015
15.962,0.018
15.964,0.024
15.966,0.024
15.968,0.018
15.970,0.021
15.972,0.024
15.974,0.027
15.976,0.027
15.978,0.024
15.980,0.024
15.982,0.009
15.984,0.018
15.986,0.021
15.988,0.021
15.990,0.021
15.992,0.018
15.994,0.018
15.996,0.018
15.998,0.018
16.000,0.018
16.002,0.024
16.004,0.012
16.006,0.018
16.008,0.015
