"Time","Potential"
1.122,0.529
1.124,0.532
1.126,0.535
1.128,0.529
1.130,0.529
1.132,0.535
1.134,0.538
1.136,0.544
1.138,0.544
1.140,0.544
1.142,0.547
1.144,0.553
1.146,0.547
1.148,0.556
1.150,0.556
1.152,0.556
1.154,0.559
1.156,0.556
1.158,0.556
1.160,0.556
1.162,0.550
1.164,0.556
1.166,0.553
1.168,0.553
1.170,0.544
1.172,0.550
1.174,0.553
1.176,0.547
1.178,0.544
1.180,0.544
1.182,0.547
1.184,0.553
1.186,0.550
1.188,0.544
1.190,0.541
1.192,0.541
1.194,0.544
1.196,0.544
1.198,0.544
1.200,0.544
1.202,0.544
1.204,0.532
1.206,0.535
1.208,0.538
1.210,0.547
1.212,0.544
1.214,0.538
1.216,0.538
1.218,0.541
1.220,0.541
1.222,0.541
1.224,0.544
1.226,0.547
1.228,0.541
1.230,0.544
1.232,0.544
1.234,0.544
1.236,0.544
1.238,0.547
1.240,0.550
1.242,0.547
1.244,0.550
1.246,0.553
1.248,0.556
1.250,0.553
1.252,0.553
1.254,0.556
1.256,0.550
1.258,0.547
1.260,0.547
1.262,0.547
1.264,0.556
1.266,0.550
1.268,0.556
1.270,0.544
1.272,0.556
1.274,0.556
1.276,0.550
1.278,0.553
1.280,0.547
1.282,0.553
1.284,0.553
1.286,0.550
1.288,0.550
1.290,0.544
1.292,0.544
1.294,0.556
1.296,0.553
1.298,0.550
1.300,0.550
1.302,0.553
1.304,0.532
1.306,0.538
1.308,0.544
1.310,0.553
1.312,0.556
1.314,0.538
1.316,0.544
1.318,0.544
1.320,0.544
1.322,0.544
1.324,0.544
1.326,0.544
1.328,0.544
1.330,0.550
1.332,0.547
1.334,0.553
1.336,0.553
1.338,0.553
1.340,0.553
1.342,0.556
1.344,0.559
1.346,0.559
1.348,0.562
1.350,0.562
1.352,0.568
1.354,0.571
1.356,0.562
1.358,0.559
1.360,0.559
1.362,0.562
1.364,0.565
1.366,0.562
1.368,0.562
1.370,0.562
1.372,0.568
1.374,0.571
1.376,0.568
1.378,0.568
1.380,0.571
1.382,0.577
1.384,0.583
1.386,0.583
1.388,0.587
1.390,0.583
1.392,0.583
1.394,0.592
1.396,0.595
1.398,0.595
1.400,0.595
1.402,0.595
1.404,0.580
1.406,0.580
1.408,0.587
1.410,0.595
1.412,0.595
1.414,0.580
1.416,0.587
1.418,0.583
1.420,0.583
1.422,0.587
1.424,0.583
1.426,0.580
1.428,0.574
1.430,0.574
1.432,0.577
1.434,0.571
1.436,0.571
1.438,0.571
1.440,0.571
1.442,0.571
1.444,0.577
1.446,0.577
1.448,0.580
1.450,0.577
1.452,0.580
1.454,0.580
1.456,0.577
1.458,0.571
1.460,0.583
1.462,0.571
1.464,0.577
1.466,0.571
1.468,0.574
1.470,0.568
1.472,0.574
1.474,0.571
1.476,0.571
1.478,0.571
1.480,0.568
1.482,0.571
1.484,0.574
1.486,0.571
1.488,0.574
1.490,0.571
1.492,0.571
1.494,0.577
1.496,0.580
1.498,0.577
1.500,0.580
1.502,0.583
1.504,0.568
1.506,0.568
1.508,0.571
1.510,0.580
1.512,0.577
1.514,0.562
1.516,0.571
1.518,0.571
1.520,0.571
1.522,0.577
1.524,0.577
1.526,0.580
1.528,0.574
1.530,0.574
1.532,0.580
1.534,0.577
1.536,0.580
1.538,0.577
1.540,0.580
1.542,0.574
1.544,0.577
1.546,0.571
1.548,0.577
1.550,0.577
1.552,0.577
1.554,0.580
1.556,0.574
1.558,0.580
1.560,0.574
1.562,0.574
1.564,0.580
1.566,0.580
1.568,0.580
1.570,0.568
1.572,0.568
1.574,0.568
1.576,0.571
1.578,0.568
1.580,0.565
1.582,0.568
1.584,0.574
1.586,0.574
1.588,0.574
1.590,0.571
1.592,0.571
1.594,0.580
1.596,0.580
1.598,0.580
1.600,0.577
1.602,0.571
1.604,0.556
1.606,0.559
1.608,0.559
1.610,0.559
1.612,0.559
1.614,0.544
1.616,0.547
1.618,0.553
1.620,0.556
1.622,0.559
1.624,0.568
1.626,0.571
1.628,0.571
1.630,0.574
1.632,0.583
1.634,0.590
1.636,0.587
1.638,0.592
1.640,0.595
1.642,0.592
1.644,0.590
1.646,0.583
1.648,0.580
1.650,0.577
1.652,0.571
1.654,0.559
1.656,0.550
1.658,0.553
1.660,0.556
1.662,0.559
1.664,0.559
1.666,0.559
1.668,0.568
1.670,0.559
1.672,0.568
1.674,0.577
1.676,0.583
1.678,0.583
1.680,0.587
1.682,0.595
1.684,0.595
1.686,0.595
1.688,0.592
1.690,0.583
1.692,0.583
1.694,0.580
1.696,0.580
1.698,0.577
1.700,0.577
1.702,0.571
1.704,0.571
1.706,0.577
1.708,0.580
1.710,0.587
1.712,0.592
1.714,0.583
1.716,0.590
1.718,0.590
1.720,0.592
1.722,0.590
1.724,0.592
1.726,0.592
1.728,0.590
1.730,0.587
1.732,0.583
1.734,0.583
1.736,0.587
1.738,0.580
1.740,0.580
1.742,0.583
1.744,0.583
1.746,0.583
1.748,0.587
1.750,0.587
1.752,0.592
1.754,0.590
1.756,0.580
1.758,0.580
1.760,0.592
1.762,0.592
1.764,0.592
1.766,0.592
1.768,0.592
1.770,0.580
1.772,0.587
1.774,0.592
1.776,0.590
1.778,0.587
1.780,0.587
1.782,0.590
1.784,0.587
1.786,0.587
1.788,0.583
1.790,0.580
1.792,0.580
1.794,0.583
1.796,0.583
1.798,0.583
1.800,0.583
1.802,0.583
1.804,0.580
1.806,0.583
1.808,0.580
1.810,0.595
1.812,0.602
1.814,0.595
1.816,0.605
1.818,0.605
1.820,0.605
1.822,0.608
1.824,0.611
1.826,0.614
1.828,0.605
1.830,0.605
1.832,0.605
1.834,0.611
1.836,0.608
1.838,0.605
1.840,0.605
1.842,0.605
1.844,0.595
1.846,0.592
1.848,0.602
1.850,0.595
1.852,0.595
1.854,0.590
1.856,0.580
1.858,0.580
1.860,0.580
1.862,0.590
1.864,0.583
1.866,0.583
1.868,0.583
1.870,0.571
1.872,0.577
1.874,0.583
1.876,0.580
1.878,0.580
1.880,0.583
1.882,0.590
1.884,0.590
1.886,0.587
1.888,0.583
1.890,0.580
1.892,0.583
1.894,0.587
1.896,0.587
1.898,0.587
1.900,0.592
1.902,0.583
1.904,0.580
1.906,0.583
1.908,0.587
1.910,0.592
1.912,0.592
1.914,0.580
1.916,0.583
1.918,0.583
1.920,0.583
1.922,0.583
1.924,0.587
1.926,0.587
1.928,0.577
1.930,0.580
1.932,0.580
1.934,0.583
1.936,0.580
1.938,0.583
1.940,0.577
1.942,0.580
1.944,0.583
1.946,0.571
1.948,0.583
1.950,0.583
1.952,0.583
1.954,0.583
1.956,0.568
1.958,0.574
1.960,0.580
1.962,0.580
1.964,0.577
1.966,0.577
1.968,0.580
1.970,0.571
1.972,0.580
1.974,0.583
1.976,0.583
1.978,0.583
1.980,0.583
1.982,0.587
1.984,0.592
1.986,0.592
1.988,0.595
1.990,0.592
1.992,0.592
1.994,0.595
1.996,0.595
1.998,0.595
2.000,0.595
2.002,0.592
2.004,0.590
2.006,0.587
2.008,0.587
2.010,0.595
2.012,0.595
2.014,0.587
2.016,0.587
2.018,0.587
2.020,0.587
2.022,0.590
2.024,0.592
2.026,0.592
2.028,0.592
2.030,0.592
2.032,0.592
2.034,0.599
2.036,0.599
2.038,0.599
2.040,0.602
2.042,0.605
2.044,0.595
2.046,0.595
2.048,0.605
2.050,0.605
2.052,0.605
2.054,0.602
2.056,0.592
2.058,0.592
2.060,0.599
2.062,0.605
2.064,0.602
2.066,0.599
2.068,0.602
2.070,0.592
2.072,0.595
2.074,0.595
2.076,0.595
2.078,0.595
2.080,0.595
2.082,0.595
2.084,0.595
2.086,0.595
2.088,0.592
2.090,0.592
2.092,0.592
2.094,0.595
2.096,0.592
2.098,0.592
2.100,0.592
2.102,0.587
2.104,0.583
2.106,0.583
2.108,0.580
2.110,0.592
2.112,0.592
2.114,0.587
2.116,0.587
2.118,0.583
2.120,0.587
2.122,0.587
2.124,0.592
2.126,0.592
2.128,0.587
2.130,0.590
2.132,0.592
2.134,0.595
2.136,0.595
2.138,0.595
2.140,0.599
2.142,0.602
2.144,0.595
2.146,0.595
2.148,0.602
2.150,0.602
2.152,0.602
2.154,0.595
2.156,0.587
2.158,0.592
2.160,0.592
2.162,0.595
2.164,0.592
2.166,0.590
2.168,0.595
2.170,0.587
2.172,0.592
2.174,0.595
2.176,0.595
2.178,0.599
2.180,0.602
2.182,0.608
2.184,0.608
2.186,0.614
2.188,0.611
2.190,0.608
2.192,0.611
2.194,0.617
2.196,0.617
2.198,0.617
2.200,0.617
2.202,0.608
2.204,0.605
2.206,0.605
2.208,0.605
2.210,0.605
2.212,0.602
2.214,0.595
2.216,0.592
2.218,0.592
2.220,0.592
2.222,0.592
2.224,0.599
2.226,0.602
2.228,0.599
2.230,0.602
2.232,0.605
2.234,0.608
2.236,0.608
2.238,0.611
2.240,0.608
2.242,0.614
2.244,0.614
2.246,0.608
2.248,0.611
2.250,0.608
2.252,0.605
2.254,0.602
2.256,0.592
2.258,0.592
2.260,0.592
2.262,0.595
2.264,0.592
2.266,0.590
2.268,0.592
2.270,0.580
2.272,0.587
2.274,0.592
2.276,0.592
2.278,0.592
2.280,0.595
2.282,0.605
2.284,0.608
2.286,0.608
2.288,0.608
2.290,0.608
2.292,0.611
2.294,0.617
2.296,0.617
2.298,0.617
2.300,0.617
2.302,0.608
2.304,0.605
2.306,0.595
2.308,0.602
2.310,0.611
2.312,0.608
2.314,0.595
2.316,0.602
2.318,0.602
2.320,0.602
2.322,0.602
2.324,0.605
2.326,0.605
2.328,0.602
2.330,0.605
2.332,0.605
2.334,0.608
2.336,0.611
2.338,0.611
2.340,0.617
2.342,0.620
2.344,0.620
2.346,0.620
2.348,0.626
2.350,0.626
2.352,0.623
2.354,0.620
2.356,0.611
2.358,0.617
2.360,0.617
2.362,0.617
2.364,0.617
2.366,0.614
2.368,0.620
2.370,0.611
2.372,0.617
2.374,0.623
2.376,0.626
2.378,0.626
2.380,0.626
2.382,0.632
2.384,0.635
2.386,0.635
2.388,0.632
2.390,0.629
2.392,0.632
2.394,0.635
2.396,0.632
2.398,0.632
2.400,0.635
2.402,0.626
2.404,0.620
2.406,0.620
2.408,0.623
2.410,0.632
2.412,0.632
2.414,0.623
2.416,0.623
2.418,0.626
2.420,0.626
2.422,0.626
2.424,0.629
2.426,0.629
2.428,0.626
2.430,0.629
2.432,0.629
2.434,0.638
2.436,0.638
2.438,0.638
2.440,0.641
2.442,0.641
2.444,0.644
2.446,0.644
2.448,0.641
2.450,0.641
2.452,0.641
2.454,0.638
2.456,0.635
2.458,0.635
2.460,0.638
2.462,0.635
2.464,0.635
2.466,0.635
2.468,0.638
2.470,0.629
2.472,0.626
2.474,0.629
2.476,0.629
2.478,0.629
2.480,0.629
2.482,0.632
2.484,0.635
2.486,0.635
2.488,0.635
2.490,0.629
2.492,0.635
2.494,0.638
2.496,0.641
2.498,0.641
2.500,0.641
2.502,0.638
2.504,0.626
2.506,0.623
2.508,0.632
2.510,0.641
2.512,0.638
2.514,0.629
2.516,0.632
2.518,0.632
2.520,0.629
2.522,0.629
2.524,0.632
2.526,0.629
2.528,0.629
2.530,0.635
2.532,0.635
2.534,0.635
2.536,0.641
2.538,0.641
2.540,0.641
2.542,0.647
2.544,0.647
2.546,0.647
2.548,0.647
2.550,0.641
2.552,0.644
2.554,0.644
2.556,0.641
2.558,0.635
2.560,0.641
2.562,0.638
2.564,0.641
2.566,0.638
2.568,0.632
2.570,0.635
2.572,0.629
2.574,0.635
2.576,0.635
2.578,0.632
2.580,0.629
2.582,0.641
2.584,0.641
2.586,0.638
2.588,0.635
2.590,0.635
2.592,0.632
2.594,0.638
2.596,0.638
2.598,0.641
2.600,0.641
2.602,0.638
2.604,0.629
2.606,0.629
2.608,0.641
2.610,0.644
2.612,0.644
2.614,0.635
2.616,0.638
2.618,0.638
2.620,0.635
2.622,0.635
2.624,0.641
2.626,0.638
2.628,0.635
2.630,0.641
2.632,0.641
2.634,0.641
2.636,0.644
2.638,0.647
2.640,0.644
2.642,0.650
2.644,0.650
2.646,0.650
2.648,0.653
2.650,0.650
2.652,0.650
2.654,0.653
2.656,0.641
2.658,0.641
2.660,0.644
2.662,0.644
2.664,0.647
2.666,0.644
2.668,0.638
2.670,0.641
2.672,0.641
2.674,0.641
2.676,0.641
2.678,0.641
2.680,0.641
2.682,0.647
2.684,0.647
2.686,0.647
2.688,0.644
2.690,0.641
2.692,0.641
2.694,0.647
2.696,0.644
2.698,0.644
2.700,0.647
2.702,0.644
2.704,0.629
2.706,0.635
2.708,0.644
2.710,0.650
2.712,0.650
2.714,0.635
2.716,0.641
2.718,0.641
2.720,0.641
2.722,0.641
2.724,0.644
2.726,0.641
2.728,0.641
2.730,0.641
2.732,0.641
2.734,0.641
2.736,0.641
2.738,0.641
2.740,0.641
2.742,0.641
2.744,0.641
2.746,0.641
2.748,0.641
2.750,0.641
2.752,0.638
2.754,0.641
2.756,0.632
2.758,0.632
2.760,0.638
2.762,0.629
2.764,0.635
2.766,0.632
2.768,0.623
2.770,0.632
2.772,0.629
2.774,0.635
2.776,0.632
2.778,0.632
2.780,0.632
2.782,0.638
2.784,0.638
2.786,0.638
2.788,0.635
2.790,0.632
2.792,0.635
2.794,0.641
2.796,0.638
2.798,0.638
2.800,0.641
2.802,0.641
2.804,0.629
2.806,0.629
2.808,0.638
2.810,0.641
2.812,0.641
2.814,0.626
2.816,0.629
2.818,0.626
2.820,0.623
2.822,0.632
2.824,0.632
2.826,0.629
2.828,0.629
2.830,0.629
2.832,0.635
2.834,0.629
2.836,0.635
2.838,0.635
2.840,0.629
2.842,0.635
2.844,0.635
2.846,0.635
2.848,0.635
2.850,0.629
2.852,0.632
2.854,0.632
2.856,0.626
2.858,0.632
2.860,0.632
2.862,0.617
2.864,0.626
2.866,0.626
2.868,0.617
2.870,0.620
2.872,0.629
2.874,0.629
2.876,0.623
2.878,0.620
2.880,0.626
2.882,0.626
2.884,0.629
2.886,0.629
2.888,0.623
2.890,0.620
2.892,0.626
2.894,0.626
2.896,0.629
2.898,0.629
2.900,0.626
2.902,0.629
2.904,0.620
2.906,0.620
2.908,0.629
2.910,0.629
2.912,0.623
2.914,0.620
2.916,0.617
2.918,0.611
2.920,0.617
2.922,0.620
2.924,0.617
2.926,0.617
2.928,0.620
2.930,0.611
2.932,0.623
2.934,0.620
2.936,0.617
2.938,0.620
2.940,0.617
2.942,0.620
2.944,0.623
2.946,0.620
2.948,0.620
2.950,0.617
2.952,0.620
2.954,0.620
2.956,0.620
2.958,0.617
2.960,0.617
2.962,0.605
2.964,0.611
2.966,0.608
2.968,0.605
2.970,0.617
2.972,0.611
2.974,0.608
2.976,0.605
2.978,0.602
2.980,0.605
2.982,0.605
2.984,0.608
2.986,0.605
2.988,0.595
2.990,0.595
2.992,0.599
2.994,0.602
2.996,0.602
2.998,0.602
3.000,0.602
3.002,0.602
3.004,0.592
3.006,0.595
3.008,0.599
3.010,0.599
3.012,0.595
3.014,0.592
3.016,0.580
3.018,0.580
3.020,0.580
3.022,0.590
3.024,0.587
3.026,0.583
3.028,0.587
3.030,0.574
3.032,0.587
3.034,0.583
3.036,0.587
3.038,0.587
3.040,0.587
3.042,0.590
3.044,0.592
3.046,0.590
3.048,0.587
3.050,0.583
3.052,0.583
3.054,0.587
3.056,0.587
3.058,0.587
3.060,0.590
3.062,0.580
3.064,0.583
3.066,0.577
3.068,0.583
3.070,0.587
3.072,0.583
3.074,0.583
3.076,0.580
3.078,0.580
3.080,0.583
3.082,0.580
3.084,0.583
3.086,0.583
3.088,0.577
3.090,0.577
3.092,0.577
3.094,0.583
3.096,0.580
3.098,0.580
3.100,0.583
3.102,0.583
3.104,0.583
3.106,0.583
3.108,0.580
3.110,0.580
3.112,0.580
3.114,0.574
3.116,0.568
3.118,0.574
3.120,0.571
3.122,0.574
3.124,0.571
3.126,0.568
3.128,0.568
3.130,0.568
3.132,0.571
3.134,0.568
3.136,0.568
3.138,0.568
3.140,0.568
3.142,0.571
3.144,0.571
3.146,0.571
3.148,0.571
3.150,0.559
3.152,0.568
3.154,0.565
3.156,0.562
3.158,0.559
3.160,0.565
3.162,0.559
3.164,0.553
3.166,0.544
3.168,0.553
3.170,0.565
3.172,0.559
3.174,0.547
3.176,0.556
3.178,0.553
3.180,0.556
3.182,0.550
3.184,0.556
3.186,0.547
3.188,0.547
3.190,0.553
3.192,0.553
3.194,0.553
3.196,0.550
3.198,0.553
3.200,0.553
3.202,0.559
3.204,0.559
3.206,0.556
3.208,0.556
3.210,0.556
3.212,0.553
3.214,0.556
3.216,0.544
3.218,0.547
3.220,0.547
3.222,0.547
3.224,0.550
3.226,0.544
3.228,0.535
3.230,0.544
3.232,0.544
3.234,0.544
3.236,0.544
3.238,0.544
3.240,0.544
3.242,0.550
3.244,0.556
3.246,0.556
3.248,0.547
3.250,0.547
3.252,0.550
3.254,0.553
3.256,0.553
3.258,0.553
3.260,0.556
3.262,0.556
3.264,0.550
3.266,0.544
3.268,0.556
3.270,0.550
3.272,0.556
3.274,0.544
3.276,0.532
3.278,0.541
3.280,0.535
3.282,0.544
3.284,0.538
3.286,0.535
3.288,0.541
3.290,0.529
3.292,0.538
3.294,0.538
3.296,0.535
3.298,0.538
3.300,0.538
3.302,0.544
3.304,0.538
3.306,0.538
3.308,0.535
3.310,0.535
3.312,0.535
3.314,0.538
3.316,0.535
3.318,0.535
3.320,0.535
3.322,0.526
3.324,0.523
3.326,0.517
3.328,0.523
3.330,0.529
3.332,0.523
3.334,0.517
3.336,0.523
3.338,0.520
3.340,0.517
3.342,0.511
3.344,0.514
3.346,0.514
3.348,0.508
3.350,0.508
3.352,0.505
3.354,0.505
3.356,0.508
3.358,0.508
3.360,0.508
3.362,0.511
3.364,0.508
3.366,0.508
3.368,0.508
3.370,0.508
3.372,0.508
3.374,0.508
3.376,0.505
3.378,0.499
3.380,0.499
3.382,0.499
3.384,0.502
3.386,0.489
3.388,0.483
3.390,0.499
3.392,0.489
3.394,0.496
3.396,0.489
3.398,0.489
3.400,0.496
3.402,0.499
3.404,0.502
3.406,0.496
3.408,0.496
3.410,0.492
3.412,0.489
3.414,0.492
3.416,0.496
3.418,0.486
3.420,0.489
3.422,0.483
3.424,0.483
3.426,0.480
3.428,0.483
3.430,0.480
3.432,0.474
3.434,0.471
3.436,0.462
3.438,0.459
3.440,0.459
3.442,0.465
3.444,0.462
3.446,0.462
3.448,0.465
3.450,0.456
3.452,0.471
3.454,0.462
3.456,0.462
3.458,0.459
3.460,0.465
3.462,0.465
3.464,0.465
3.466,0.462
3.468,0.459
3.470,0.456
3.472,0.459
3.474,0.456
3.476,0.453
3.478,0.450
3.480,0.456
3.482,0.447
3.484,0.441
3.486,0.438
3.488,0.441
3.490,0.453
3.492,0.450
